date,player,ship,location,faults
2027-01-24,Alice,1,Task,293
2027-01-24,Alice,2,Gaol,1298
2027-01-24,Alice,3,Boyd,158
2027-01-24,Bob,0,Task,1233
2027-01-24,Bob,1,Kris,256
2027-01-24,Bob,2,Task,1186
2027-01-24,Bob,5,Kris,133
2027-01-24,Bob,6,Kirk,1102
2027-01-24,Charlie,0,Ivan,319
2027-01-24,Charlie,2,Boyd,177
2027-01-24,Charlie,3,Sol,241
2027-01-24,Charlie,4,Quin,1264
2027-01-24,Charlie,5,Gaol,1227
2027-01-25,Alice,0,Hook,296
2027-01-25,Alice,2,Task,245
2027-01-25,Alice,3,Kirk,1226
2027-01-25,Bob,0,Fate,1305
2027-01-25,Bob,2,York,171
2027-01-25,Bob,3,Stan,236
2027-01-25,Bob,4,Kirk,1290
2027-01-25,Bob,5,Quin,1227
2027-01-25,Bob,6,Kris,281
2027-01-25,Charlie,0,York,258
2027-01-25,Charlie,1,Kris,209
2027-01-25,Charlie,2,Task,347
2027-01-25,Charlie,3,Fate,1237
2027-01-25,Charlie,5,Fate,1336
2027-01-26,Alice,0,Reef,364
2027-01-26,Alice,1,Fate,1263
2027-01-26,Alice,2,Kris,325
2027-01-26,Alice,3,Task,276
2027-01-26,Bob,0,Gaol,1324
2027-01-26,Bob,1,Reef,1104
2027-01-26,Bob,2,Kirk,1201
2027-01-26,Bob,3,Stan,243
2027-01-26,Bob,4,Reef,1178
2027-01-26,Bob,5,Boyd,384
2027-01-26,Bob,6,Sol,236
2027-01-26,Charlie,0,Task,226
2027-01-26,Charlie,3,Sol,260
2027-01-26,Charlie,5,Quin,1339
2027-01-27,Alice,0,Gaol,1187
2027-01-27,Alice,1,Reef,228
2027-01-27,Alice,2,Kirk,1114
2027-01-27,Bob,0,Task,287
2027-01-27,Bob,2,Kirk,1310
2027-01-27,Bob,3,Sol,1280
2027-01-27,Bob,4,Gaol,1086
2027-01-27,Bob,5,York,1145
2027-01-27,Bob,6,Sol,934
2027-01-27,Charlie,2,Reef,361
2027-01-27,Charlie,3,Quin,1258
2027-01-27,Charlie,4,Reef,252
2027-01-28,Alice,0,York,252
2027-01-28,Alice,1,Ivan,278
2027-01-28,Alice,2,Gaol,1095
2027-01-28,Alice,3,Reef,268
2027-01-28,Bob,0,Quin,1239
2027-01-28,Bob,1,Sol,338
2027-01-28,Bob,2,Task,1222
2027-01-28,Bob,3,Task,1302
2027-01-28,Bob,4,Stan,341
2027-01-28,Bob,5,Kris,294
2027-01-28,Charlie,1,Hook,202
2027-01-28,Charlie,2,Boyd,375
2027-01-28,Charlie,3,Kris,237
2027-01-28,Charlie,4,Sol,1419
2027-01-28,Charlie,5,Sol,1495
2027-01-29,Alice,0,Kris,257
2027-01-29,Alice,1,York,332
2027-01-29,Alice,3,Fate,1081
2027-01-29,Bob,3,Kris,270
2027-01-29,Bob,5,Sol,366
2027-01-29,Bob,6,Task,269
2027-01-29,Charlie,0,Hook,362
2027-01-29,Charlie,1,Boyd,278
2027-01-29,Charlie,2,Stan,1329
2027-01-29,Charlie,3,Reef,346
2027-01-29,Charlie,4,Quin,1045
2027-01-29,Charlie,5,Stan,1182
2027-01-30,Alice,0,Kirk,1153
2027-01-30,Alice,2,Kirk,1276
2027-01-30,Bob,0,Hook,1145
2027-01-30,Bob,1,York,126
2027-01-30,Bob,2,Hook,1147
2027-01-30,Bob,3,Ivan,249
2027-01-30,Bob,4,Kirk,1307
2027-01-30,Charlie,0,Ivan,1126
2027-01-30,Charlie,1,York,159
2027-01-30,Charlie,2,Task,325
2027-01-30,Charlie,3,Fate,1170
2027-01-30,Charlie,4,Gaol,1262
2027-01-30,Charlie,5,Fate,1189
2027-01-31,Alice,0,York,292
2027-01-31,Alice,1,Fate,1186
2027-01-31,Alice,2,Quin,1295
2027-01-31,Alice,3,Kirk,908
2027-01-31,Bob,0,York,1314
2027-01-31,Bob,2,Gaol,961
2027-01-31,Bob,4,Fate,1256
2027-01-31,Bob,5,Task,305
2027-01-31,Bob,6,Hook,303
2027-01-31,Charlie,0,Task,225
2027-01-31,Charlie,1,Quin,1132
2027-01-31,Charlie,2,York,1314
2027-01-31,Charlie,3,Gaol,1533
2027-01-31,Charlie,4,York,1222
2027-01-31,Charlie,5,Boyd,333
2027-02-01,Alice,0,Reef,375
2027-02-01,Alice,1,Boyd,262
2027-02-01,Bob,1,Hook,169
2027-02-01,Bob,2,Kirk,1332
2027-02-01,Bob,3,Fate,1550
2027-02-01,Bob,4,Gaol,1470
2027-02-01,Bob,5,Gaol,1265
2027-02-01,Bob,6,Stan,259
2027-02-01,Charlie,0,Fate,1295
2027-02-01,Charlie,1,Stan,246
2027-02-01,Charlie,2,York,1322
2027-02-01,Charlie,3,Boyd,244
2027-02-01,Charlie,4,Ivan,197
2027-02-01,Charlie,5,Quin,1372
2027-02-02,Alice,0,Sol,1161
2027-02-02,Alice,1,Sol,921
2027-02-02,Alice,2,Gaol,1259
2027-02-02,Alice,3,Kirk,1164
2027-02-02,Bob,1,Gaol,1148
2027-02-02,Bob,3,Reef,1290
2027-02-02,Bob,4,Boyd,306
2027-02-02,Bob,5,Task,155
2027-02-02,Bob,6,Reef,1450
2027-02-02,Charlie,1,York,382
2027-02-02,Charlie,2,Task,1163
2027-02-02,Charlie,3,Task,1375
2027-02-02,Charlie,5,Hook,240
2027-02-03,Alice,0,Gaol,1204
2027-02-03,Alice,1,Stan,160
2027-02-03,Alice,2,Reef,246
2027-02-03,Alice,3,York,158
2027-02-03,Bob,0,Stan,1383
2027-02-03,Bob,1,Gaol,1266
2027-02-03,Bob,2,Kris,211
2027-02-03,Bob,3,Stan,1479
2027-02-03,Bob,4,Reef,193
2027-02-03,Bob,5,Stan,1364
2027-02-03,Bob,6,Stan,1257
2027-02-03,Charlie,0,Hook,115
2027-02-03,Charlie,1,Reef,206
2027-02-03,Charlie,2,Sol,231
2027-02-03,Charlie,4,Kirk,1416
2027-02-03,Charlie,5,Kirk,1290
2027-02-04,Alice,0,York,378
2027-02-04,Alice,1,Task,302
2027-02-04,Alice,3,Kirk,1028
2027-02-04,Bob,0,Gaol,1314
2027-02-04,Bob,1,Ivan,1460
2027-02-04,Bob,3,Boyd,268
2027-02-04,Bob,4,Sol,245
2027-02-04,Bob,5,Gaol,1457
2027-02-04,Bob,6,Kris,150
2027-02-04,Charlie,0,York,316
2027-02-04,Charlie,1,Kirk,1288
2027-02-04,Charlie,2,Kirk,1248
2027-02-04,Charlie,3,Sol,87
2027-02-04,Charlie,4,Boyd,1387
2027-02-04,Charlie,5,Ivan,125
2027-02-05,Alice,1,York,1314
2027-02-05,Alice,3,Hook,194
2027-02-05,Bob,0,Kris,1352
2027-02-05,Bob,1,Kirk,1317
2027-02-05,Bob,2,Kirk,1194
2027-02-05,Bob,3,Ivan,327
2027-02-05,Bob,5,Kris,1365
2027-02-05,Bob,6,Reef,327
2027-02-05,Charlie,0,Fate,1306
2027-02-05,Charlie,1,York,1287
2027-02-05,Charlie,2,Task,202
2027-02-05,Charlie,3,Gaol,1509
2027-02-05,Charlie,4,Fate,1127
2027-02-05,Charlie,5,Stan,200
2027-02-06,Alice,1,Gaol,1360
2027-02-06,Alice,2,Reef,291
2027-02-06,Alice,3,Fate,1167
2027-02-06,Bob,0,Reef,330
2027-02-06,Bob,2,Fate,1302
2027-02-06,Bob,4,Ivan,244
2027-02-06,Bob,5,York,283
2027-02-06,Bob,6,Task,311
2027-02-06,Charlie,0,Ivan,174
2027-02-06,Charlie,1,Sol,336
2027-02-06,Charlie,2,Quin,1241
2027-02-06,Charlie,4,Kris,301
2027-02-06,Charlie,5,Quin,1105
2027-02-07,Alice,0,Sol,245
2027-02-07,Alice,1,Task,1225
2027-02-07,Alice,2,Ivan,354
2027-02-07,Alice,3,Task,1346
2027-02-07,Bob,0,Gaol,1324
2027-02-07,Bob,1,Fate,1451
2027-02-07,Bob,2,Task,1248
2027-02-07,Bob,3,Reef,249
2027-02-07,Bob,4,Ivan,348
2027-02-07,Bob,5,Task,1071
2027-02-07,Bob,6,Task,1440
2027-02-07,Charlie,1,Reef,271
2027-02-07,Charlie,4,Boyd,360
2027-02-08,Alice,0,Fate,1215
2027-02-08,Alice,3,Sol,295
2027-02-08,Bob,0,Hook,421
2027-02-08,Bob,2,Stan,222
2027-02-08,Bob,3,Task,329
2027-02-08,Bob,4,York,325
2027-02-08,Bob,5,Kris,206
2027-02-08,Bob,6,Fate,1192
2027-02-08,Charlie,1,Task,1400
2027-02-08,Charlie,2,Quin,1414
2027-02-08,Charlie,4,Boyd,288
2027-02-08,Charlie,5,Task,1184
2027-02-09,Alice,0,Stan,1367
2027-02-09,Alice,1,Sol,219
2027-02-09,Alice,2,Stan,1206
2027-02-09,Alice,3,Quin,1201
2027-02-09,Bob,0,Gaol,1102
2027-02-09,Bob,1,Reef,122
2027-02-09,Bob,3,Kris,137
2027-02-09,Bob,4,Ivan,288
2027-02-09,Bob,6,Boyd,224
2027-02-09,Charlie,0,Kirk,1129
2027-02-09,Charlie,1,Ivan,233
2027-02-09,Charlie,2,Boyd,121
2027-02-09,Charlie,3,Fate,1320
2027-02-09,Charlie,4,Kirk,1361
2027-02-09,Charlie,5,Sol,195
2027-02-10,Alice,1,York,241
2027-02-10,Alice,2,Stan,326
2027-02-10,Alice,3,Kris,256
2027-02-10,Bob,0,Task,73
2027-02-10,Bob,1,Hook,172
2027-02-10,Bob,2,Sol,303
2027-02-10,Bob,3,Kris,199
2027-02-10,Bob,6,Fate,1422
2027-02-10,Charlie,0,Gaol,1404
2027-02-10,Charlie,2,Stan,129
2027-02-10,Charlie,3,Gaol,1301
2027-02-10,Charlie,4,Kris,157
2027-02-10,Charlie,5,Sol,187
2027-02-11,Alice,0,Reef,263
2027-02-11,Alice,1,Quin,1299
2027-02-11,Alice,2,Fate,1258
2027-02-11,Alice,3,Stan,187
2027-02-11,Bob,0,Gaol,1422
2027-02-11,Bob,1,Stan,151
2027-02-11,Bob,2,Kirk,1379
2027-02-11,Bob,3,Kirk,1242
2027-02-11,Bob,4,Task,347
2027-02-11,Bob,5,Gaol,1375
2027-02-11,Bob,6,Quin,1274
2027-02-11,Charlie,0,Kirk,1166
2027-02-11,Charlie,1,Stan,286
2027-02-11,Charlie,2,Ivan,136
2027-02-11,Charlie,3,Gaol,1205
2027-02-11,Charlie,5,York,219
2027-02-12,Alice,1,Kris,191
2027-02-12,Alice,2,York,153
2027-02-12,Alice,3,Task,1378
2027-02-12,Bob,1,Gaol,1329
2027-02-12,Bob,3,Kirk,1286
2027-02-12,Bob,4,Reef,353
2027-02-12,Bob,5,Gaol,1491
2027-02-12,Charlie,0,Sol,309
2027-02-12,Charlie,3,Stan,201
2027-02-12,Charlie,4,Kris,281
2027-02-12,Charlie,5,Hook,203
2027-02-13,Alice,0,York,1336
2027-02-13,Alice,1,Stan,254
2027-02-13,Alice,2,Reef,357
2027-02-13,Alice,3,Kirk,1199
2027-02-13,Bob,0,Stan,99
2027-02-13,Bob,1,Sol,328
2027-02-13,Bob,2,Boyd,218
2027-02-13,Bob,4,Kris,160
2027-02-13,Charlie,1,Sol,252
2027-02-13,Charlie,2,Ivan,273
2027-02-13,Charlie,4,Quin,1272
2027-02-13,Charlie,5,Stan,258
2027-02-14,Alice,2,Gaol,1354
2027-02-14,Alice,3,Gaol,1277
2027-02-14,Bob,0,Hook,164
2027-02-14,Bob,1,Quin,1530
2027-02-14,Bob,2,Fate,1178
2027-02-14,Bob,3,York,273
2027-02-14,Bob,4,Reef,157
2027-02-14,Bob,5,Quin,1371
2027-02-14,Bob,6,Ivan,1028
2027-02-14,Charlie,2,Hook,197
2027-02-14,Charlie,3,Stan,1045
2027-02-14,Charlie,4,York,208
2027-02-14,Charlie,5,Reef,294
2027-02-15,Alice,0,York,265
2027-02-15,Alice,1,Fate,1393
2027-02-15,Alice,2,Kirk,1265
2027-02-15,Alice,3,Ivan,1339
2027-02-15,Bob,0,Stan,290
2027-02-15,Bob,1,Hook,243
2027-02-15,Bob,2,Kirk,1265
2027-02-15,Bob,3,Task,279
2027-02-15,Bob,4,Quin,1248
2027-02-15,Bob,5,Task,273
2027-02-15,Bob,6,Kirk,1049
2027-02-15,Charlie,0,Kris,180
2027-02-15,Charlie,1,Reef,305
2027-02-15,Charlie,2,Quin,1287
2027-02-15,Charlie,3,Task,129
2027-02-15,Charlie,4,Fate,1350
2027-02-15,Charlie,5,Sol,206
2027-02-16,Alice,0,Stan,191
2027-02-16,Alice,1,Kirk,1110
2027-02-16,Alice,2,Kirk,1185
2027-02-16,Bob,0,Task,264
2027-02-16,Bob,1,Kris,1374
2027-02-16,Bob,2,Stan,338
2027-02-16,Bob,3,Boyd,262
2027-02-16,Bob,5,Quin,1352
2027-02-16,Bob,6,Kris,1265
2027-02-16,Charlie,0,Kris,1104
2027-02-16,Charlie,1,Quin,1251
2027-02-16,Charlie,2,Boyd,1282
2027-02-16,Charlie,3,Boyd,1187
2027-02-17,Alice,0,York,250
2027-02-17,Alice,1,Stan,138
2027-02-17,Alice,2,Boyd,223
2027-02-17,Alice,3,Fate,1364
2027-02-17,Bob,0,Reef,1272
2027-02-17,Bob,2,Hook,79
2027-02-17,Bob,3,Quin,1391
2027-02-17,Bob,4,Boyd,136
2027-02-17,Bob,5,Kris,198
2027-02-17,Bob,6,Gaol,1242
2027-02-17,Charlie,0,Quin,1269
2027-02-17,Charlie,1,Ivan,212
2027-02-17,Charlie,4,York,1371
2027-02-17,Charlie,5,York,1282
2027-02-18,Alice,0,Gaol,1287
2027-02-18,Alice,1,Kris,1187
2027-02-18,Alice,2,Task,212
2027-02-18,Bob,0,Kris,236
2027-02-18,Bob,1,Kris,218
2027-02-18,Bob,2,Gaol,1329
2027-02-18,Bob,4,Sol,1408
2027-02-18,Bob,5,Sol,1353
2027-02-18,Bob,6,Sol,1289
2027-02-18,Charlie,0,Ivan,1232
2027-02-18,Charlie,1,Kris,347
2027-02-18,Charlie,2,Reef,1277
2027-02-18,Charlie,3,Kirk,1237
2027-02-18,Charlie,4,Stan,217
2027-02-19,Alice,2,Quin,968
2027-02-19,Alice,3,Ivan,241
2027-02-19,Bob,0,Gaol,1033
2027-02-19,Bob,1,York,211
2027-02-19,Bob,2,Task,230
2027-02-19,Bob,3,Gaol,1294
2027-02-19,Bob,4,Ivan,249
2027-02-19,Bob,5,Sol,264
2027-02-19,Bob,6,Kris,268
2027-02-19,Charlie,0,Task,260
2027-02-19,Charlie,1,Reef,1486
2027-02-19,Charlie,2,Gaol,1233
2027-02-19,Charlie,3,Boyd,186
2027-02-19,Charlie,4,Reef,1065
2027-02-19,Charlie,5,Gaol,1079
2027-02-20,Alice,1,Kris,356
2027-02-20,Alice,3,Reef,296
2027-02-20,Bob,0,Quin,1233
2027-02-20,Bob,2,Kirk,1461
2027-02-20,Bob,3,Gaol,1518
2027-02-20,Bob,4,Stan,294
2027-02-20,Bob,5,Ivan,265
2027-02-20,Bob,6,Sol,189
2027-02-20,Charlie,0,Task,184
2027-02-20,Charlie,1,Boyd,278
2027-02-20,Charlie,2,Stan,1424
2027-02-20,Charlie,4,Kris,287
2027-02-20,Charlie,5,York,129
2027-02-21,Alice,1,Kris,257
2027-02-21,Alice,2,Reef,116
2027-02-21,Alice,3,Hook,225
2027-02-21,Bob,0,Gaol,1055
2027-02-21,Bob,1,Task,352
2027-02-21,Bob,3,Fate,1136
2027-02-21,Bob,5,Kirk,1417
2027-02-21,Bob,6,Kirk,1276
2027-02-21,Charlie,0,Ivan,99
2027-02-21,Charlie,1,Task,215
2027-02-21,Charlie,2,Hook,180
2027-02-21,Charlie,3,Stan,1355
2027-02-21,Charlie,4,Gaol,1160
2027-02-22,Alice,0,York,250
2027-02-22,Alice,1,Quin,1314
2027-02-22,Bob,0,Task,197
2027-02-22,Bob,1,Quin,1129
2027-02-22,Bob,2,Gaol,1065
2027-02-22,Bob,3,Gaol,1385
2027-02-22,Bob,4,York,102
2027-02-22,Bob,5,Quin,1333
2027-02-22,Bob,6,Ivan,329
2027-02-22,Charlie,0,Kris,284
2027-02-22,Charlie,2,Kirk,1299
2027-02-22,Charlie,3,Stan,339
2027-02-22,Charlie,4,Reef,1283
2027-02-22,Charlie,5,Kirk,1203
2027-02-23,Alice,0,Fate,1181
2027-02-23,Alice,1,Kirk,1242
2027-02-23,Alice,2,Gaol,1152
2027-02-23,Alice,3,Sol,228
2027-02-23,Bob,1,Fate,1281
2027-02-23,Bob,2,Gaol,1108
2027-02-23,Bob,3,Hook,295
2027-02-23,Bob,5,Sol,223
2027-02-23,Charlie,0,Gaol,1221
2027-02-23,Charlie,1,Kirk,1291
2027-02-23,Charlie,3,Fate,1188
2027-02-23,Charlie,4,Reef,256
2027-02-23,Charlie,5,Task,200
2027-02-24,Alice,0,Quin,1236
2027-02-24,Alice,1,Reef,286
2027-02-24,Alice,2,Sol,297
2027-02-24,Alice,3,Kirk,1061
2027-02-24,Bob,0,Quin,1351
2027-02-24,Bob,1,Task,1191
2027-02-24,Bob,2,Sol,254
2027-02-24,Bob,3,Kris,304
2027-02-24,Bob,4,Task,937
2027-02-24,Bob,5,Hook,203
2027-02-24,Bob,6,Stan,274
2027-02-24,Charlie,0,Ivan,1550
2027-02-24,Charlie,1,Kirk,1319
2027-02-24,Charlie,2,Reef,344
2027-02-24,Charlie,3,Ivan,1509
2027-02-24,Charlie,4,Gaol,1272
2027-02-25,Alice,0,Kirk,1183
2027-02-25,Alice,1,Kris,389
2027-02-25,Alice,3,Stan,335
2027-02-25,Bob,0,Kris,213
2027-02-25,Bob,1,Boyd,1236
2027-02-25,Bob,3,Fate,1413
2027-02-25,Bob,4,Fate,1227
2027-02-25,Bob,5,Kirk,1179
2027-02-25,Bob,6,Hook,114
2027-02-25,Charlie,1,York,248
2027-02-25,Charlie,2,Kris,1231
2027-02-25,Charlie,3,Kris,1082
2027-02-25,Charlie,4,Hook,250
2027-02-26,Alice,0,Reef,1364
2027-02-26,Alice,1,Reef,1267
2027-02-26,Alice,2,Kirk,1208
2027-02-26,Alice,3,Boyd,292
2027-02-26,Bob,0,Gaol,1196
2027-02-26,Bob,1,Fate,1087
2027-02-26,Bob,2,Task,148
2027-02-26,Bob,3,Reef,226
2027-02-26,Bob,5,Gaol,1302
2027-02-26,Bob,6,Stan,261
2027-02-26,Charlie,1,Fate,1076
2027-02-26,Charlie,2,Ivan,227
2027-02-26,Charlie,3,Stan,308
2027-02-26,Charlie,5,Hook,328
2027-02-27,Alice,0,Ivan,325
2027-02-27,Alice,1,Sol,215
2027-02-27,Alice,2,Reef,234
2027-02-27,Alice,3,Fate,1169
2027-02-27,Bob,0,Hook,1221
2027-02-27,Bob,1,Gaol,1251
2027-02-27,Bob,2,Hook,1214
2027-02-27,Bob,3,Kris,344
2027-02-27,Bob,4,Hook,1309
2027-02-27,Bob,6,Ivan,203
2027-02-27,Charlie,1,Kris,257
2027-02-27,Charlie,3,Task,282
2027-02-27,Charlie,4,Fate,1407
2027-02-27,Charlie,5,Sol,233
2027-02-28,Alice,0,Gaol,1103
2027-02-28,Alice,1,York,298
2027-02-28,Alice,2,Boyd,305
2027-02-28,Alice,3,Kris,342
2027-02-28,Bob,0,Boyd,1228
2027-02-28,Bob,1,Boyd,1151
2027-02-28,Bob,2,Boyd,1277
2027-02-28,Bob,3,Kirk,1198
2027-02-28,Bob,4,York,217
2027-02-28,Bob,5,Fate,1313
2027-02-28,Bob,6,Kirk,1235
2027-02-28,Charlie,0,Boyd,227
2027-02-28,Charlie,2,Ivan,207
2027-02-28,Charlie,5,Task,214
2027-03-01,Alice,1,Ivan,940
2027-03-01,Alice,2,Stan,182
2027-03-01,Bob,0,Quin,1287
2027-03-01,Bob,1,Task,1207
2027-03-01,Bob,2,Task,1158
2027-03-01,Bob,3,Task,1205
2027-03-01,Bob,4,Sol,166
2027-03-01,Bob,6,Hook,255
2027-03-01,Charlie,0,Boyd,153
2027-03-01,Charlie,1,Ivan,109
2027-03-01,Charlie,2,Sol,1294
2027-03-01,Charlie,3,Reef,261
2027-03-01,Charlie,4,Gaol,1287
2027-03-01,Charlie,5,Sol,1272
2027-03-02,Alice,0,Kirk,916
2027-03-02,Alice,1,Kris,167
2027-03-02,Alice,3,Reef,276
2027-03-02,Bob,1,Boyd,287
2027-03-02,Bob,2,Stan,377
2027-03-02,Bob,3,Reef,266
2027-03-02,Bob,4,Hook,221
2027-03-02,Bob,5,York,223
2027-03-02,Charlie,1,Kris,188
2027-03-02,Charlie,2,Boyd,1290
2027-03-02,Charlie,3,Ivan,160
2027-03-02,Charlie,4,Fate,1119
2027-03-02,Charlie,5,Boyd,1238
2027-03-03,Alice,1,Sol,222
2027-03-03,Alice,3,Fate,932
2027-03-03,Bob,0,Ivan,208
2027-03-03,Bob,2,Stan,1260
2027-03-03,Bob,3,Reef,241
2027-03-03,Bob,4,Boyd,99
2027-03-03,Bob,5,Stan,993
2027-03-03,Bob,6,Quin,1355
2027-03-03,Charlie,1,Ivan,1177
2027-03-03,Charlie,3,Ivan,1320
2027-03-03,Charlie,4,Ivan,1026
2027-03-03,Charlie,5,Ivan,1178
2027-03-04,Alice,0,Stan,290
2027-03-04,Alice,1,Fate,1195
2027-03-04,Alice,2,York,161
2027-03-04,Alice,3,Reef,290
2027-03-04,Bob,2,Task,1189
2027-03-04,Bob,4,Reef,327
2027-03-04,Bob,5,Task,1276
2027-03-04,Bob,6,Reef,96
2027-03-04,Charlie,0,Task,211
2027-03-04,Charlie,1,Boyd,244
2027-03-04,Charlie,2,Kirk,1356
2027-03-04,Charlie,3,Kirk,1332
2027-03-04,Charlie,4,Kris,119
2027-03-04,Charlie,5,Fate,1363
2027-03-05,Alice,0,Reef,1389
2027-03-05,Alice,3,Hook,351
2027-03-05,Bob,1,Kirk,785
2027-03-05,Bob,2,Gaol,1298
2027-03-05,Bob,3,Fate,1095
2027-03-05,Bob,5,Hook,304
2027-03-05,Bob,6,Gaol,1236
2027-03-05,Charlie,0,Kris,302
2027-03-05,Charlie,3,Task,1112
2027-03-06,Alice,0,Kris,154
2027-03-06,Alice,1,Kirk,1183
2027-03-06,Alice,3,Gaol,1405
2027-03-06,Bob,0,Gaol,1189
2027-03-06,Bob,1,Gaol,1273
2027-03-06,Bob,2,Stan,297
2027-03-06,Bob,3,Hook,104
2027-03-06,Bob,4,Task,268
2027-03-06,Bob,5,Stan,183
2027-03-06,Bob,6,York,303
2027-03-06,Charlie,1,Task,1132
2027-03-06,Charlie,3,Gaol,1141
2027-03-06,Charlie,4,Fate,1272
2027-03-06,Charlie,5,Fate,1365
2027-03-07,Alice,0,Hook,285
2027-03-07,Alice,1,Task,264
2027-03-07,Alice,2,Gaol,1084
2027-03-07,Alice,3,Kris,245
2027-03-07,Bob,0,Ivan,319
2027-03-07,Bob,1,Task,179
2027-03-07,Bob,3,Kirk,1199
2027-03-07,Bob,5,Stan,1122
2027-03-07,Bob,6,Gaol,1431
2027-03-07,Charlie,0,Ivan,214
2027-03-07,Charlie,1,Gaol,1317
2027-03-07,Charlie,2,Boyd,241
2027-03-07,Charlie,4,Gaol,1317
2027-03-07,Charlie,5,Boyd,212
2027-03-08,Alice,0,Quin,1344
2027-03-08,Alice,1,Gaol,1209
2027-03-08,Alice,3,Boyd,375
2027-03-08,Bob,1,Boyd,261
2027-03-08,Bob,2,Task,1326
2027-03-08,Bob,3,Gaol,1251
2027-03-08,Bob,4,Kris,255
2027-03-08,Bob,5,Task,1227
2027-03-08,Charlie,0,Task,144
2027-03-08,Charlie,1,Fate,1412
2027-03-08,Charlie,3,Kris,1269
2027-03-08,Charlie,4,Kris,1249
2027-03-08,Charlie,5,Kris,1183
2027-03-09,Alice,0,Kirk,1182
2027-03-09,Alice,1,Kris,324
2027-03-09,Alice,2,Sol,94
2027-03-09,Alice,3,Task,167
2027-03-09,Bob,0,Kris,91
2027-03-09,Bob,1,Sol,1342
2027-03-09,Bob,5,Hook,282
2027-03-09,Bob,6,Stan,282
2027-03-09,Charlie,0,Ivan,137
2027-03-09,Charlie,1,Boyd,313
2027-03-09,Charlie,2,Kirk,1047
2027-03-09,Charlie,3,Fate,1321
2027-03-09,Charlie,4,Quin,1322
2027-03-09,Charlie,5,Fate,1354
2027-03-10,Alice,0,Hook,281
2027-03-10,Alice,2,Kirk,1268
2027-03-10,Alice,3,Kris,289
2027-03-10,Bob,1,Task,1250
2027-03-10,Bob,3,Ivan,341
2027-03-10,Bob,5,Stan,209
2027-03-10,Bob,6,Task,1516
2027-03-10,Charlie,0,Kirk,1118
2027-03-10,Charlie,1,York,393
2027-03-10,Charlie,2,Fate,1201
2027-03-10,Charlie,3,Gaol,1439
2027-03-10,Charlie,4,Sol,1292
2027-03-10,Charlie,5,Ivan,344
2027-03-11,Alice,0,Task,322
2027-03-11,Alice,1,Gaol,1167
2027-03-11,Alice,2,Boyd,398
2027-03-11,Alice,3,Kris,257
2027-03-11,Bob,0,Kirk,1272
2027-03-11,Bob,1,Kirk,1119
2027-03-11,Bob,2,Stan,249
2027-03-11,Bob,3,Sol,248
2027-03-11,Bob,4,Ivan,264
2027-03-11,Bob,5,Fate,1080
2027-03-11,Bob,6,Boyd,136
2027-03-11,Charlie,0,Kris,1232
2027-03-11,Charlie,1,Task,247
2027-03-11,Charlie,2,Task,312
2027-03-11,Charlie,3,Kris,1361
2027-03-11,Charlie,4,Reef,215
2027-03-11,Charlie,5,Gaol,1218
2027-03-12,Alice,1,Reef,1418
2027-03-12,Alice,2,Reef,1149
2027-03-12,Alice,3,Boyd,239
2027-03-12,Bob,0,Gaol,1096
2027-03-12,Bob,1,Quin,1250
2027-03-12,Bob,2,Kris,140
2027-03-12,Bob,3,York,67
2027-03-12,Bob,5,York,190
2027-03-12,Charlie,0,Kirk,1198
2027-03-12,Charlie,1,Kris,199
2027-03-12,Charlie,3,Fate,1413
2027-03-12,Charlie,4,Fate,1228
2027-03-12,Charlie,5,Gaol,1284
2027-03-13,Alice,1,Reef,183
2027-03-13,Alice,2,Gaol,1445
2027-03-13,Alice,3,Kirk,1132
2027-03-13,Bob,0,Hook,498
2027-03-13,Bob,3,Reef,301
2027-03-13,Bob,4,Stan,262
2027-03-13,Bob,6,Sol,204
2027-03-13,Charlie,0,Sol,1310
2027-03-13,Charlie,1,Sol,1123
2027-03-13,Charlie,3,Quin,1138
2027-03-13,Charlie,4,Boyd,262
2027-03-13,Charlie,5,York,201
2027-03-14,Alice,0,Task,175
2027-03-14,Alice,1,Kirk,1126
2027-03-14,Alice,3,Reef,131
2027-03-14,Bob,1,York,336
2027-03-14,Bob,2,Stan,1326
2027-03-14,Bob,3,Kris,209
2027-03-14,Bob,4,Stan,1278
2027-03-14,Bob,5,Gaol,1370
2027-03-14,Bob,6,Kirk,1104
2027-03-14,Charlie,0,Stan,238
2027-03-14,Charlie,1,Hook,290
2027-03-14,Charlie,2,Gaol,1556
2027-03-14,Charlie,3,Gaol,1341
2027-03-14,Charlie,5,Kirk,1378
2027-03-15,Alice,1,Task,1174
2027-03-15,Alice,2,York,206
2027-03-15,Alice,3,Stan,216
2027-03-15,Bob,1,Kirk,1318
2027-03-15,Bob,2,Boyd,1086
2027-03-15,Bob,3,Sol,208
2027-03-15,Bob,4,Boyd,1098
2027-03-15,Bob,5,Task,228
2027-03-15,Bob,6,Stan,138
2027-03-15,Charlie,3,Boyd,252
2027-03-15,Charlie,5,Kris,285
2027-03-16,Alice,0,Sol,1304
2027-03-16,Alice,1,Gaol,1201
2027-03-16,Alice,2,Hook,103
2027-03-16,Alice,3,Boyd,222
2027-03-16,Bob,1,Kirk,1364
2027-03-16,Bob,2,Task,1341
2027-03-16,Bob,3,Quin,1097
2027-03-16,Bob,4,Task,1234
2027-03-16,Bob,5,Sol,100
